,negative,text
26950,-1,マスク、うがい、手洗い、アルコール消毒で大流行のインフル対策はかなりやってきたつもりだったけど、ついにのど風邪ひいちゃった予感。インフルではない気がするけど寒暖差でやられたかな。。ビタミンサプリ飲んでるのに口内炎できがちなのも困る。
26951,-1,のどいたいたの民
26954,-1,ジャポニカスタイルがあまりに良すぎたからデビュー曲ちょっとキャッチーさが足りない気がするなぁ、SixTONES。
26955,-2,本当に私は不義理過ぎて悲しい、、ごめんなさい。ありがとう。。
26956,-2,こんなに悔やむくらいなら 無理して頑張ればよかった、、
26957,-1,それにしてもピエールエルメコラボドーナッツ売ってない…都内。昼過ぎでもダメなら朝一じゃないと駄目なんかなぁ。
26958,-1,新型コロナを批判の道具にしてる類の人間の情報なのか否かを判断するのめんどくさいなぁ。人間って複雑。
26959,-1,新型コロナのニュース見すぎて体調壊した感ある(メンタルブレイク)
26960,-1,次回に期待ってコメントした中国のお姉さんはあんまり嵐のこと知らなそうだったな。
26969,-2,免許更新のためのPDの一般診断書が免許更新の料金より高くて涙目。病気は運転すんなというメッサージュなのか、、
26971,-1,色々思うところはあるけれど、なんか言うのは本人の話聞いてからにしよう。
26972,-1,今日は朝からずっと息がしづらい。なんでーー？
26973,-1,まだ言えないこともあるからか、終始ふわっふわしてた言葉の中で辞める理由として、この理由だけはめっちゃ納得した　RT
26974,-1,特にNEWSの円盤の発売遅すぎなんだよなぁ。ライブの思い出噛み締めてるの頃にリリース出来てたら売上全然違うと思うんだよなぁ。
26976,-1,転職なんて当たり前の権利なのに、好きを扱うアイドルには沢山を求めてしまうから難しい。
26977,-1,割とポジティブに受け取ったほうだと思ってたのに当たり前にテゴの歌声が4人の中にあるのを聞いてたら、彼はもうこの中に居ないのかってなって、ウッ…てなった。自分で思うよりおせんちみたい。
26978,-1,久々に食べすぎた〜！ふとる〜！
26979,-2,時間がかかるから後日受け取りに来てくださいって言われた3300円の診断書。もうすぐ2週間経っちゃうから連絡入れてみたら「できてますよー」って。連絡くれないんか…。後日じゃ日にちわからんし催促みたいでやだから電話待ってたんだが。他にももろもろある故やっぱあの病院好かん。
26980,-1,今日も今日とてBCAAまずい
26984,-2,我らがミカヅキモモコが閉店ラッシュしててかなしい。守るためのそれなんだろうけど、かなしいね…コロナめ（数億回目
26986,-1,退所してなかったらまんまるおてご映ってたんやろなぁ
26988,-2,自分が持ってる答え以外は全部不正解マウント毒父親絶しんど…腹たちすぎて眠いのに眠れん。。
26989,-1,タイムテーブル遅すぎてCM前録り逃したーー！！
26996,-1,待機めっなが 出番あっちゅうま
26997,-1,それはそうとレコーダー整理さぼりすぎて武将様第一幕録り逃したの悲しすぎた。第二幕からじゃ武将様BESTに焼けないではないか。
26999,-1,ようやっと夜眠れるようになってきたけど、その代わり2、3時間しか眠れんようなった。胃とお腹も壊してる。健やかになりたい…( ___ω__ ).。o_
27002,-1,現在の外の気温は15℃。長袖シャツだけでは対応出来ず。寒い（；^ω^）
27011,-1,Kindle本だけで食っていこうと思ったら、200冊は出版しないとダメだろうなと思っています。これマジ。
27016,-1,ネット上にはポジショントークがありふれている。色々な人が様々な意見を述べているので、意見の取捨選択が必要。しかし、何が正しいか分からない時がある。ただ、どこかの考えには着地しなければならないので、より良い考え方ができるように選びたい。斬新な見出しにも注意が必要か…？
27017,-1,僕は多分、躁鬱病だと思う。感情の起伏が激しすぎる時がある。調子が良い時はとことんポジティブだけど、調子が悪い時はとことんネガティブという、極端な性格だ。それを治すべきなのか、治さない方がうまくいくのか、それがよく分からない。1回だけでも医者に行くべきなのか…？
27022,-1,最終的には法人化しないと、本作りの幅は広がらないぜ(・・;)個人事業主を相手にしてくれるところはないと思っている。
27025,-2,サラリーマンをディスるのは違うと思うんだよなぁ。あと、人を傷つけてまでお金を稼ぐのも違うと思うぜぃ。
27028,-1,目覚まし時計がなかった時代は、窓を叩いて人を起こす職業が存在したらしい。話は変わるが、今はインターネットを使って、仕事をすることだってできる。それは新しいテクノロジーすぎて、少し怖い時がある。ただ、目覚まし時計の代わりになる職業は、今はもうないことを忘れてはいけない。
27037,-1,100均の糸ノコで切ってみたが、時間がかかりすぎるため、400円で粗大ごみとして出すことにした。
27042,-1,他の人に対して、数値で何かを語ることは、説得力が増すので、とても有効な手段だとは思う。しかし、○円儲けました！という話は、それを憧れてくれる人が出てくる一方で、妬む人も出てくるから、事件にもなりやすい。だから、ネット上でお金の話をするのは気をつけた方がいい。
27045,-1,食べ物を食べる時に、社会的信用のことは考えないし、服を着る時にも社会的信用のことは考えない。しかし、家に住む時は、社会的信用のことを考えなければならない。衣食住の中で、「住」が最も責任が重いんだろうな。
27051,-1,居酒屋の「つぼ八」は、8坪から始まったから、「つぼ八」と名前を付けたと聞いたことがある。いきなり素人が大金をはたいて、開業しても危険なのかもしれない。
27055,-1,作品に対して、レビューや感想を書く人って、実はめちゃくちゃ少ない。ただ、見かけ上少ないからといっても、サイレントマジョリティーという、コメントはしないけれど、考えを持った人がいる事を忘れてはならない。作り手は、やっぱり常に見られていて、評価もされているのだ。
27065,-1,【ワードプレス】今日、ワードプレスの管理画面がフリーズしました！原因は何かと調べていたら、最終更新日が6年前のプラグインを使っていたことが原因でした。結構時間を無駄にしました。古すぎるプラグインにはご注意を！
27066,-1,【ブログと勧誘】「 ブログは、寝ている間も稼げるよ！」という言葉を聞いたことがありますが、深夜帯のアクセス数はめちゃ低いです。（僕だけかもしれませんが）不労収入と題した、甘い売り言葉の勧誘にはご注意を！※ただ、100%間違いというわけではありません。
27073,-1,【テレビ】テレビはNHKへの支払いがあるため、いわば、民放も含めて、無料で観れているわけではなく、月額課金型なんですよね^^;
27082,-1,終身雇用崩壊と言うけれど、インフラ系の会社と、法律絡みの定期点検を生業としている会社は大丈夫だと思うのは僕だけ？なんでもかんでも終身雇用崩壊と言ってしまうのは、若者に誤解を招いて危険なのでは？と思っている。
27083,-1,ネット上での情報発信者は、各分野、日本に1人居れば良い、という時代になっていくのだろうか！？では、2位以下の人はどうすれば良いかというと、情報発信+管理（監視、強制、矯正）のセットで生き残っていくしかないのかもしれない。YouTubeの登場で、大きく時代が変わってきている。
27084,-1,相場が出来上がった市場で戦うのは至難。
27087,-1,ゴシップを見るために生まれてきたんじゃないぜ。自分の幸福のために時間を使おう。
27096,-2,Kindle出版と有料noteの違いについて僕が語ったとしても、作り手の母数が多くないので、意見が束となって運営側に届かない可能性もあるんだよなぁ。なんとも悲しい。
27098,-1,自分のことを語っていても注目されないからこそ、芸能人に噛みついて注目を集める手法もあるなと、想像できる。
27099,-1,「他人のゴシップを観ていたら、歳を取ってしまいました。時間を返して下さい！」と言っても、誰かが責任を取ってくれるわけではないし、過ぎ去った日々も帰ってこないし、貴重な時間だからこそ、自分のために使うようにせねば。
