,3class
25881,-1
25882,-1
25883,0
25884,-1
25885,-1
25886,0
25887,0
25888,0
25889,1
25890,1
25891,1
25892,1
25893,1
25894,0
25895,1
25896,0
25897,-1
25898,1
25899,1
25900,1
25901,1
25902,1
25903,1
25904,0
25905,0
25906,0
25907,0
25908,0
25909,0
25910,-1
25911,0
25912,-1
25913,1
25914,1
25915,1
25916,1
25917,1
25918,-1
25919,-1
25920,0
25921,0
25922,1
25923,0
25924,1
25925,1
25926,1
25927,1
25928,-1
25929,1
25930,-1
25931,0
25932,0
25933,1
25934,0
25935,1
25936,1
25937,0
25938,0
25939,1
25940,1
25941,1
25942,1
25943,1
25944,0
25945,1
25946,1
25947,1
25948,0
25949,1
25950,-1
25951,1
25952,1
25953,0
25954,0
25955,0
25956,-1
25957,1
25958,1
25959,1
25960,-1
25961,1
25962,1
25963,0
25964,1
25965,1
25966,0
25967,-1
25968,0
25969,0
25970,1
25971,1
25972,-1
25973,0
25974,0
25975,-1
25976,-1
25977,0
25978,-1
25979,0
25980,-1
25981,0
25982,-1
25983,1
25984,0
25985,-1
25986,0
25987,-1
25988,1
25989,-1
25990,-1
25991,0
25992,0
25993,0
25994,-1
25995,1
25996,-1
25997,-1
25998,0
25999,0
26000,0
26001,1
26002,0
26003,1
26004,1
26005,0
26006,-1
26007,0
26008,1
26009,1
26010,-1
26011,-1
26012,-1
26013,-1
26014,0
26015,-1
26016,0
26017,-1
26018,-1
26019,-1
26020,-1
26021,-1
26022,1
26023,1
26024,1
26025,1
26026,-1
26027,1
26028,0
26029,-1
26030,1
26031,1
26032,1
26033,1
26034,0
26035,1
26036,0
26037,0
26038,-1
26039,1
26040,0
26041,-1
26042,-1
26043,-1
26044,0
26045,0
26046,-1
26047,-1
26048,1
26049,-1
26050,-1
26051,-1
26052,-1
26053,-1
26054,-1
26055,-1
26056,1
26057,1
26058,0
26059,1
26060,-1
26061,-1
26062,1
26063,0
26064,0
26065,0
26066,1
26067,1
26068,0
26069,1
26070,0
26071,1
26072,-1
26073,-1
26074,0
26075,-1
26076,-1
26077,-1
26078,0
26079,-1
26080,1
26081,1
26082,1
26083,1
26084,-1
26085,-1
26086,0
26087,1
26088,-1
26089,-1
26090,-1
26091,0
26092,1
26093,-1
26094,-1
26095,1
26096,-1
26097,-1
26098,-1
26099,-1
26100,-1
26101,-1
26102,-1
26103,-1
26104,-1
26105,-1
26106,-1
26107,-1
26108,-1
26109,-1
26110,-1
26111,-1
26112,-1
26113,0
26114,-1
26115,-1
26116,-1
26117,0
26118,1
26119,1
26120,0
26121,-1
26122,0
26123,0
26124,-1
26125,-1
26126,-1
26127,0
26128,1
26129,0
26130,0
26131,-1
26132,0
26133,-1
26134,0
26135,1
26136,0
26137,-1
26138,-1
26139,0
26140,-1
26141,-1
26142,1
26143,1
26144,0
26145,0
26146,-1
26147,1
26148,0
26149,0
26150,0
26151,0
26152,-1
26153,1
26154,0
26155,-1
26156,0
26157,0
26158,1
26159,1
26160,0
26161,0
26162,1
26163,0
26164,1
26165,0
26166,1
26167,-1
26168,-1
26169,-1
26170,-1
26171,1
26172,1
26173,0
26174,0
26175,0
26176,1
26177,0
26178,1
26179,1
26180,-1
26181,-1
26182,-1
26183,0
26184,0
26185,-1
26186,0
26187,-1
26188,0
26189,-1
26190,1
26191,-1
26192,-1
26193,-1
26194,-1
26195,-1
26196,-1
26197,-1
26198,-1
26199,1
26200,-1
26201,1
26202,1
26203,0
26204,-1
26205,-1
26206,1
26207,1
26208,0
26209,0
26210,1
26211,1
26212,0
26213,-1
26214,1
26215,1
26216,1
26217,0
26218,1
26219,1
26220,-1
26221,1
26222,1
26223,0
26224,1
26225,-1
26226,1
26227,-1
26228,1
26229,-1
26230,0
26231,-1
26232,1
26233,1
26234,1
26235,0
26236,1
26237,1
26238,-1
26239,-1
26240,1
26241,-1
26242,1
26243,1
26244,1
26245,1
26246,1
26247,1
26248,1
26249,1
26250,-1
26251,1
26252,-1
26253,1
26254,1
26255,1
26256,1
26257,1
26258,1
26259,1
26260,-1
26261,1
26262,-1
26263,-1
26264,0
26265,0
26266,1
26267,1
26268,-1
26269,-1
26270,1
26271,1
26272,1
26273,-1
26274,-1
26275,1
26276,-1
26277,1
26278,-1
26279,1
26280,1
26281,-1
26282,1
26283,1
26284,1
26285,0
26286,-1
26287,-1
26288,-1
26289,-1
26290,1
26291,-1
26292,1
26293,-1
26294,1
26295,1
26296,1
26297,1
26298,1
26299,1
26300,1
26301,1
26302,1
26303,1
26304,-1
26305,1
26306,0
26307,-1
26308,1
26309,-1
26310,1
26311,1
26312,-1
26313,1
26314,-1
26315,-1
26316,-1
26317,1
26318,-1
26319,1
26320,1
26321,1
26322,-1
26323,1
26324,-1
26325,-1
26326,0
26327,1
26328,1
26329,1
26330,1
26331,-1
26332,-1
26333,-1
26334,-1
26335,-1
26336,-1
26337,-1
26338,-1
26339,-1
26340,1
26341,-1
26342,1
26343,1
26344,1
26345,1
26346,1
26347,-1
26348,0
26349,-1
26350,1
26351,1
26352,-1
26353,-1
26354,1
26355,1
26356,1
26357,1
26358,1
26359,1
26360,1
26361,1
26362,1
26363,-1
26364,1
26365,1
26366,0
26367,-1
26368,-1
26369,1
26370,1
26371,1
26372,1
26373,1
26374,-1
26375,1
26376,1
26377,1
26378,0
26379,0
26380,1
26381,-1
26382,-1
26383,-1
26384,0
26385,1
26386,1
26387,1
26388,1
26389,1
26390,1
26391,1
26392,1
26393,1
26394,1
26395,1
26396,1
26397,-1
26398,-1
26399,-1
26400,1
26401,0
26402,1
26403,1
26404,-1
26405,-1
26406,-1
26407,0
26408,0
26409,1
26410,1
26411,-1
26412,1
26413,1
26414,1
26415,1
26416,1
26417,1
26418,1
26419,1
26420,1
26421,1
26422,-1
26423,-1
26424,-1
26425,-1
26426,-1
26427,1
26428,-1
26429,1
26430,0
26431,-1
26432,1
26433,0
26434,0
26435,0
26436,-1
26437,1
26438,0
26439,0
26440,1
26441,1
26442,1
26443,0
26444,-1
26445,-1
26446,-1
26447,1
26448,-1
26449,1
26450,1
26451,1
26452,1
26453,0
26454,0
26455,-1
26456,1
26457,1
26458,1
26459,1
26460,0
26461,1
26462,1
26463,-1
26464,-1
26465,-1
26466,-1
26467,0
26468,1
26469,1
26470,1
26471,1
26472,1
26473,1
26474,0
26475,1
26476,-1
26477,1
26478,-1
26479,-1
26480,0
26481,0
26482,1
26483,1
26484,1
26485,1
26486,1
26487,1
26488,1
26489,1
26490,-1
26491,-1
26492,1
26493,1
26494,0
26495,0
26496,1
26497,1
26498,-1
26499,0
26500,1
26501,1
26502,-1
26503,-1
26504,1
26505,1
26506,1
26507,-1
26508,-1
26509,-1
26510,-1
26511,1
26512,1
26513,-1
26514,1
26515,0
26516,1
26517,-1
26518,-1
26519,1
26520,1
26521,-1
26522,1
26523,1
26524,1
26525,-1
26526,-1
26527,1
26528,1
26529,1
26530,1
26531,-1
26532,1
26533,-1
26534,-1
26535,1
26536,1
26537,1
26538,1
26539,1
26540,-1
26541,1
26542,1
26543,-1
26544,0
26545,-1
26546,1
26547,1
26548,1
26549,0
26550,-1
26551,1
26552,1
26553,1
26554,-1
26555,-1
26556,-1
26557,0
26558,1
26559,1
26560,-1
26561,-1
26562,1
26563,1
26564,1
26565,-1
26566,1
26567,1
26568,1
26569,1
26570,1
26571,1
26572,-1
26573,-1
26574,-1
26575,-1
26576,1
26577,1
26578,1
26579,1
26580,1
26581,-1
26582,0
26583,1
26584,1
26585,-1
26586,-1
26587,1
26588,1
26589,1
26590,1
26591,1
26592,1
26593,1
26594,1
26595,1
26596,1
26597,1
26598,1
26599,1
26600,1
26601,1
26602,1
26603,-1
26604,-1
26605,1
26606,1
26607,-1
26608,1
26609,0
26610,-1
26611,-1
26612,1
26613,1
26614,1
26615,1
26616,1
26617,1
26618,-1
26619,1
26620,1
26621,1
26622,1
26623,1
26624,1
26625,-1
26626,-1
26627,-1
26628,0
26629,1
26630,1
26631,1
26632,-1
26633,1
26634,1
26635,-1
26636,1
26637,1
26638,1
26639,-1
26640,-1
26641,-1
26642,0
26643,-1
26644,1
26645,1
26646,-1
26647,-1
26648,-1
26649,-1
26650,-1
26651,1
26652,-1
26653,1
26654,-1
26655,-1
26656,-1
26657,-1
26658,-1
26659,-1
26660,-1
26661,-1
26662,-1
26663,1
26664,-1
26665,1
26666,-1
26667,-1
26668,1
26669,-1
26670,1
26671,1
26672,-1
26673,1
26674,1
26675,1
26676,-1
26677,-1
26678,-1
26679,-1
26680,1
26681,1
26682,1
26683,-1
26684,-1
26685,-1
26686,1
26687,1
26688,1
26689,1
26690,-1
26691,1
26692,-1
26693,1
26694,-1
26695,-1
26696,1
26697,1
26698,1
26699,-1
26700,-1
26701,-1
26702,-1
26703,1
26704,-1
26705,1
26706,1
26707,-1
26708,-1
26709,-1
26710,-1
26711,1
26712,-1
26713,1
26714,-1
26715,-1
26716,0
26717,-1
26718,0
26719,-1
26720,-1
26721,-1
26722,-1
26723,0
26724,-1
26725,-1
26726,0
26727,-1
26728,-1
26729,1
26730,-1
26731,-1
26732,-1
26733,-1
26734,1
26735,-1
26736,1
26737,-1
26738,1
26739,-1
26740,-1
26741,1
26742,-1
26743,1
26744,1
26745,1
26746,1
26747,1
26748,-1
26749,-1
26750,1
26751,1
26752,1
26753,-1
26754,1
26755,-1
26756,1
26757,-1
26758,0
26759,-1
26760,-1
26761,0
26762,1
26763,1
26764,-1
26765,1
26766,1
26767,1
26768,-1
26769,0
26770,-1
26771,1
26772,-1
26773,-1
26774,-1
26775,1
26776,-1
26777,-1
26778,-1
26779,-1
26780,1
26781,-1
26782,-1
26783,-1
26784,1
26785,1
26786,1
26787,1
26788,1
26789,1
26790,-1
26791,1
26792,-1
26793,-1
26794,1
26795,-1
26796,-1
26797,-1
26798,-1
26799,1
26800,-1
26801,1
26802,1
26803,1
26804,-1
26805,-1
26806,1
26807,-1
26808,-1
26809,1
26810,1
26811,-1
26812,-1
26813,-1
26814,1
26815,1
26816,1
26817,1
26818,1
26819,1
26820,1
26821,-1
26822,-1
26823,-1
26824,1
26825,0
26826,-1
26827,-1
26828,-1
26829,-1
26830,1
26831,1
26832,-1
26833,0
26834,1
26835,-1
26836,-1
26837,-1
26838,-1
26839,-1
26840,-1
26841,-1
26842,-1
26843,1
26844,-1
26845,1
26846,1
26847,0
26848,1
26849,1
26850,1
26851,0
26852,-1
26853,-1
26854,-1
26855,-1
26856,-1
26857,-1
26858,-1
26859,-1
26860,-1
26861,-1
26862,-1
26863,-1
26864,-1
26865,-1
26866,-1
26867,-1
26868,0
26869,1
26870,1
26871,1
26872,-1
26873,1
26874,1
26875,1
26876,-1
26877,-1
26878,1
26879,0
26880,1
26881,-1
26882,1
26883,1
26884,0
26885,-1
26886,-1
26887,1
26888,-1
26889,0
26890,1
26891,-1
26892,1
26893,1
26894,-1
26895,1
26896,1
26897,1
26898,0
26899,1
26900,1
26901,0
26902,-1
26903,-1
26904,1
26905,1
26906,-1
26907,-1
26908,-1
26909,-1
26910,0
26911,-1
26912,1
26913,-1
26914,-1
26915,-1
26916,1
26917,0
26918,1
26919,1
26920,1
26921,1
26922,1
26923,-1
26924,1
26925,1
26926,-1
26927,0
26928,-1
26929,-1
26930,1
26931,1
26932,0
26933,-1
26934,1
26935,0
26936,-1
26937,1
26938,1
26939,-1
26940,1
26941,-1
26942,-1
26943,1
26944,-1
26945,1
26946,-1
26947,-1
26948,1
26949,1
26950,-1
26951,-1
26952,1
26953,1
26954,-1
26955,-1
26956,-1
26957,-1
26958,-1
26959,-1
26960,-1
26961,0
26962,1
26963,0
26964,1
26965,1
26966,1
26967,1
26968,1
26969,-1
26970,0
26971,-1
26972,-1
26973,-1
26974,-1
26975,0
26976,-1
26977,-1
26978,-1
26979,-1
26980,-1
26981,1
26982,1
26983,1
26984,-1
26985,1
26986,-1
26987,1
26988,-1
26989,-1
26990,1
26991,1
26992,0
26993,1
26994,1
26995,1
26996,-1
26997,-1
26998,1
26999,-1
27000,1
27001,1
27002,-1
27003,1
27004,0
27005,0
27006,0
27007,1
27008,0
27009,0
27010,1
27011,-1
27012,0
27013,0
27014,0
27015,1
27016,-1
27017,-1
27018,0
27019,0
27020,0
27021,1
27022,-1
27023,1
27024,1
27025,-1
27026,1
27027,1
27028,-1
27029,1
27030,1
27031,1
27032,1
27033,0
27034,1
27035,1
27036,1
27037,-1
27038,1
27039,0
27040,1
27041,1
27042,-1
27043,1
27044,0
27045,-1
27046,1
27047,0
27048,0
27049,0
27050,1
27051,-1
27052,1
27053,1
27054,0
27055,-1
27056,0
27057,0
27058,1
27059,1
27060,0
27061,1
27062,1
27063,0
27064,1
27065,-1
27066,-1
27067,1
27068,1
27069,0
27070,0
27071,0
27072,1
27073,-1
27074,0
27075,0
27076,1
27077,0
27078,0
27079,1
27080,0
27081,0
27082,-1
27083,-1
27084,-1
27085,0
27086,0
27087,-1
27088,0
27089,0
27090,0
27091,0
27092,0
27093,1
27094,0
27095,0
27096,-1
27097,0
27098,-1
27099,-1
27100,1
27101,0
27102,1
27103,0
27104,1
27105,0
27106,0
27107,1
27108,0
27109,1
27110,0
27111,0
27112,0
27113,0
27114,-1
27115,0
27116,0
27117,0
27118,1
27119,-1
27120,-1
27121,1
27122,0
27123,1
27124,0
27125,1
27126,0
27127,0
27128,0
27129,0
27130,0
27131,-1
27132,1
27133,0
27134,-1
27135,1
27136,1
27137,-1
27138,0
27139,-1
27140,-1
27141,1
27142,1
27143,-1
27144,1
27145,0
27146,1
27147,0
27148,-1
27149,0
27150,1
27151,1
27152,0
27153,1
27154,0
27155,-1
27156,0
27157,0
27158,0
27159,-1
27160,1
27161,0
27162,1
27163,1
27164,-1
27165,0
27166,0
27167,1
27168,-1
27169,0
27170,0
27171,0
27172,1
27173,1
27174,-1
27175,1
27176,0
27177,-1
27178,0
27179,-1
27180,0
27181,-1
27182,-1
27183,1
27184,0
27185,0
27186,-1
27187,0
27188,1
27189,0
27190,-1
27191,1
27192,-1
27193,0
27194,0
27195,0
27196,0
27197,-1
27198,0
27199,0
27200,0
27201,0
27202,-1
27203,-1
27204,-1
27205,0
27206,1
27207,-1
27208,0
27209,-1
27210,0
27211,0
27212,0
27213,0
27214,0
27215,0
27216,0
27217,0
27218,0
27219,0
27220,0
27221,0
27222,-1
27223,0
27224,-1
27225,1
27226,1
27227,0
27228,0
27229,0
27230,1
27231,0
27232,0
27233,1
27234,0
27235,0
27236,0
27237,0
27238,0
27239,0
27240,-1
27241,1
27242,0
27243,1
27244,-1
27245,0
27246,-1
27247,0
27248,1
27249,0
27250,-1
27251,0
27252,0
27253,1
27254,-1
27255,-1
27256,-1
27257,0
27258,-1
27259,0
27260,0
27261,-1
27262,0
27263,0
27264,0
27265,-1
27266,0
27267,-1
27268,0
27269,-1
27270,-1
27271,0
27272,-1
27273,1
27274,0
27275,0
27276,-1
27277,-1
27278,-1
27279,0
27280,-1
27281,-1
27282,-1
27283,-1
27284,0
27285,-1
27286,0
27287,0
27288,1
27289,-1
27290,0
27291,0
27292,-1
27293,0
27294,0
27295,-1
27296,1
27297,1
27298,-1
27299,0
27300,0
27301,-1
27302,0
27303,1
27304,0
27305,0
27306,-1
27307,0
27308,0
27309,-1
27310,0
27311,0
27312,-1
27313,-1
27314,-1
27315,1
27316,-1
27317,0
27318,0
27319,0
27320,0
27321,0
27322,0
27323,0
27324,0
27325,1
27326,-1
27327,0
27328,0
27329,1
27330,1
27331,1
27332,0
27333,0
27334,0
27335,0
27336,1
27337,1
27338,-1
27339,0
27340,0
27341,0
27342,1
27343,0
27344,-1
27345,-1
27346,-1
27347,-1
27348,-1
27349,0
27350,0
27351,1
27352,1
27353,0
27354,0
27355,0
27356,-1
27357,0
27358,-1
27359,0
27360,0
27361,-1
27362,0
27363,0
27364,0
27365,0
27366,0
27367,1
27368,-1
27369,1
27370,0
27371,1
27372,0
27373,0
27374,0
27375,1
27376,0
27377,1
27378,0
27379,1
27380,0
27381,0
27382,0
27383,-1
27384,0
27385,0
27386,0
27387,0
27388,0
27389,0
27390,-1
27391,0
27392,0
27393,1
27394,0
27395,-1
27396,0
27397,0
27398,0
27399,0
27400,0
27401,0
27402,0
27403,0
27404,0
27405,0
27406,0
27407,0
27408,0
27409,0
27410,0
27411,-1
27412,0
27413,0
27414,0
27415,0
27416,0
27417,0
27418,0
27419,0
27420,0
27421,0
27422,0
27423,-1
27424,0
27425,0
27426,0
27427,0
27428,0
27429,0
27430,0
27431,0
27432,0
27433,1
27434,0
27435,0
27436,0
27437,0
27438,0
27439,1
27440,-1
27441,1
27442,-1
27443,0
27444,0
27445,-1
27446,0
27447,1
27448,0
27449,0
27450,0
27451,0
27452,-1
27453,0
27454,0
27455,0
27456,1
27457,1
27458,0
27459,1
27460,0
27461,0
27462,1
27463,0
27464,-1
27465,0
27466,0
27467,0
27468,1
27469,0
27470,0
27471,-1
27472,0
27473,0
27474,0
27475,0
27476,1
27477,1
27478,0
27479,0
27480,0
27481,0
27482,0
27483,1
27484,0
27485,-1
27486,0
27487,0
27488,0
27489,0
27490,0
27491,0
27492,0
27493,1
27494,-1
27495,0
27496,-1
27497,0
27498,0
27499,0
27500,1
27501,0
27502,0
27503,0
27504,0
27505,0
27506,1
27507,0
27508,0
27509,-1
27510,0
27511,0
27512,0
27513,0
27514,1
27515,0
27516,0
27517,0
27518,-1
27519,0
27520,0
27521,0
27522,0
27523,1
27524,0
27525,1
27526,0
27527,1
27528,0
27529,0
27530,0
27531,0
27532,0
27533,0
27534,-1
27535,-1
27536,-1
27537,0
27538,0
27539,0
27540,0
27541,0
27542,-1
27543,0
27544,0
27545,0
27546,1
27547,1
27548,0
27549,1
27550,0
27551,0
27552,0
27553,0
27554,-1
27555,1
27556,0
27557,0
27558,1
27559,1
27560,1
27561,-1
27562,1
27563,1
27564,0
27565,1
27566,0
27567,0
27568,-1
27569,-1
27570,0
27571,0
27572,0
27573,0
27574,1
27575,0
27576,0
27577,0
27578,0
27579,0
27580,0
27581,0
27582,1
27583,1
27584,0
27585,0
27586,0
27587,1
27588,0
27589,0
27590,0
27591,0
27592,0
27593,-1
27594,0
27595,-1
27596,0
27597,-1
27598,0
27599,0
27600,0
27601,0
27602,-1
27603,1
27604,1
27605,0
27606,-1
27607,-1
27608,0
27609,0
27610,1
27611,1
27612,0
27613,-1
27614,0
27615,0
27616,1
27617,-1
27618,1
27619,0
27620,0
27621,0
27622,-1
27623,1
27624,-1
27625,0
27626,0
27627,-1
27628,0
27629,-1
27630,0
27631,-1
27632,0
27633,-1
27634,1
27635,0
27636,0
27637,1
27638,0
27639,1
27640,-1
27641,0
27642,0
27643,0
27644,-1
27645,1
27646,0
27647,0
27648,-1
27649,0
27650,1
27651,-1
27652,-1
27653,1
27654,0
27655,0
27656,0
27657,0
27658,1
27659,-1
27660,0
27661,0
27662,0
27663,0
27664,-1
27665,0
27666,0
27667,-1
27668,0
27669,0
27670,1
27671,1
27672,-1
27673,-1
27674,-1
27675,-1
27676,1
27677,0
27678,0
27679,0
27680,0
27681,0
27682,1
27683,-1
27684,-1
27685,0
27686,0
27687,0
27688,-1
27689,-1
27690,0
27691,1
27692,1
27693,-1
27694,0
27695,1
27696,1
27697,0
27698,-1
27699,0
27700,0
27701,-1
27702,0
27703,-1
27704,1
27705,-1
27706,-1
27707,-1
27708,0
27709,0
27710,1
27711,0
27712,-1
27713,1
27714,1
27715,1
27716,-1
27717,-1
27718,0
27719,-1
27720,-1
27721,1
27722,1
27723,0
27724,1
27725,0
27726,1
27727,1
27728,-1
27729,1
27730,0
27731,-1
27732,0
27733,0
27734,0
27735,0
27736,0
27737,-1
27738,-1
27739,0
27740,0
27741,-1
27742,0
27743,-1
27744,0
27745,0
27746,0
27747,0
27748,-1
27749,-1
27750,-1
27751,0
27752,0
27753,0
27754,-1
27755,0
27756,0
27757,1
27758,0
27759,0
27760,-1
27761,0
27762,-1
27763,0
27764,0
27765,0
27766,-1
27767,0
27768,0
27769,-1
27770,0
27771,0
27772,-1
27773,-1
27774,0
27775,1
27776,1
27777,0
27778,0
27779,0
27780,0
27781,0
27782,1
27783,1
27784,0
27785,-1
27786,0
27787,0
27788,0
27789,0
27790,0
27791,0
27792,-1
27793,0
27794,-1
27795,0
27796,0
27797,0
27798,0
27799,0
27800,0
27801,0
27802,0
27803,0
27804,0
27805,0
27806,-1
27807,1
27808,0
27809,0
27810,0
27811,0
27812,0
27813,-1
27814,0
27815,0
27816,0
27817,-1
27818,0
27819,0
27820,0
27821,1
27822,0
27823,0
27824,0
27825,-1
27826,0
27827,0
27828,1
27829,1
27830,1
27831,1
27832,1
27833,-1
27834,0
27835,-1
27836,0
27837,1
27838,0
27839,0
27840,0
27841,0
27842,0
27843,0
27844,0
27845,0
27846,1
27847,1
27848,0
27849,0
27850,0
27851,-1
27852,-1
27853,0
27854,1
27855,0
27856,0
27857,0
27858,0
27859,0
27860,1
27861,0
27862,0
27863,0
27864,-1
27865,0
27866,0
27867,0
27868,0
27869,1
27870,0
27871,1
27872,-1
27873,0
27874,0
27875,1
27876,1
27877,-1
27878,0
27879,1
27880,1
27881,0
27882,1
27883,-1
27884,0
27885,0
27886,0
27887,0
27888,1
27889,0
27890,0
27891,0
27892,1
27893,0
27894,0
27895,0
27896,0
27897,0
27898,0
27899,-1
27900,-1
27901,1
27902,0
27903,1
27904,0
27905,-1
27906,0
27907,0
27908,0
27909,0
27910,1
27911,0
27912,0
27913,0
27914,0
27915,0
27916,0
27917,0
27918,0
27919,1
27920,0
27921,0
27922,0
27923,0
27924,0
27925,0
27926,-1
27927,0
27928,1
27929,0
27930,0
27931,-1
27932,0
27933,0
27934,-1
27935,0
27936,0
27937,0
27938,0
27939,0
27940,1
27941,0
27942,0
27943,0
27944,0
27945,0
27946,0
27947,0
27948,0
27949,-1
27950,0
27951,-1
27952,0
27953,0
27954,0
27955,0
27956,0
27957,0
27958,0
27959,1
27960,0
27961,0
27962,0
27963,0
27964,0
27965,0
27966,-1
27967,0
27968,0
27969,0
27970,0
27971,0
27972,-1
27973,-1
27974,0
27975,-1
27976,0
27977,0
27978,0
27979,0
27980,-1
27981,0
27982,0
27983,0
27984,-1
27985,0
27986,0
27987,1
27988,0
27989,-1
27990,0
27991,-1
27992,0
27993,-1
27994,0
27995,0
27996,0
27997,-1
27998,0
27999,0
28000,-1
28001,1
28002,1
28003,1
28004,1
28005,1
28006,1
28007,0
28008,1
28009,1
28010,1
28011,1
28012,1
28013,0
28014,1
28015,-1
28016,1
28017,0
28018,1
28019,-1
28020,-1
28021,0
28022,1
28023,-1
28024,1
28025,1
28026,0
28027,-1
28028,-1
28029,0
28030,1
28031,1
28032,0
28033,1
28034,1
28035,1
28036,1
28037,-1
28038,-1
28039,-1
28040,-1
28041,-1
28042,1
28043,1
28044,-1
28045,-1
28046,-1
28047,-1
28048,0
28049,0
28050,-1
28051,1
28052,1
28053,0
28054,0
28055,1
28056,1
28057,1
28058,1
28059,1
28060,1
28061,1
28062,1
28063,1
28064,1
28065,1
28066,0
28067,-1
28068,1
28069,1
28070,1
28071,0
28072,1
28073,1
28074,1
28075,1
28076,1
28077,0
28078,0
28079,-1
28080,1
28081,1
28082,1
28083,-1
28084,-1
28085,-1
28086,-1
28087,0
28088,1
28089,1
28090,1
28091,1
28092,-1
28093,1
28094,1
28095,0
28096,1
28097,1
28098,0
28099,-1
28100,0
28101,1
28102,0
28103,-1
28104,1
28105,0
28106,-1
28107,1
28108,-1
28109,1
28110,0
28111,1
28112,1
28113,0
28114,1
28115,1
28116,0
28117,1
28118,1
28119,1
28120,1
28121,0
28122,-1
28123,1
28124,1
28125,1
28126,0
28127,1
28128,1
28129,1
28130,0
28131,-1
28132,-1
28133,0
28134,1
28135,1
28136,1
28137,0
28138,-1
28139,1
28140,1
28141,1
28142,1
28143,0
28144,0
28145,1
28146,1
28147,-1
28148,1
28149,1
28150,1
28151,0
28152,1
28153,0
28154,0
28155,-1
28156,1
28157,-1
28158,1
28159,0
28160,0
28161,-1
28162,-1
28163,-1
28164,-1
28165,0
28166,-1
28167,0
28168,-1
28169,-1
28170,0
28171,1
28172,1
28173,-1
28174,0
28175,0
28176,0
28177,0
28178,0
28179,0
28180,0
28181,1
28182,-1
28183,0
28184,-1
28185,0
28186,0
28187,-1
28188,-1
28189,-1
28190,-1
28191,1
28192,1
28193,1
28194,0
28195,0
28196,1
28197,0
28198,-1
28199,-1
28200,1
28201,1
28202,1
28203,1
28204,0
28205,-1
28206,1
28207,-1
28208,-1
28209,-1
28210,1
28211,1
28212,1
28213,1
28214,1
28215,1
28216,1
28217,1
28218,0
28219,1
28220,1
28221,-1
28222,-1
28223,-1
28224,0
28225,0
28226,-1
28227,1
28228,-1
28229,1
28230,1
28231,0
28232,1
28233,1
28234,0
28235,1
28236,0
28237,-1
28238,-1
28239,1
28240,-1
28241,0
28242,1
28243,-1
28244,1
28245,-1
28246,1
28247,0
28248,0
28249,0
28250,1
28251,0
28252,1
28253,-1
28254,-1
28255,-1
28256,-1
28257,-1
28258,-1
28259,1
28260,0
28261,1
28262,0
28263,0
28264,0
28265,1
28266,0
28267,0
28268,1
28269,0
28270,0
28271,1
28272,-1
28273,0
28274,0
28275,1
28276,1
28277,1
28278,0
28279,0
28280,0
28281,0
28282,0
28283,-1
28284,1
28285,1
28286,-1
28287,-1
28288,1
28289,1
28290,0
28291,0
28292,0
28293,1
28294,-1
28295,0
28296,-1
28297,0
28298,1
28299,1
28300,0
28301,0
28302,-1
28303,1
28304,-1
28305,0
28306,0
28307,0
28308,0
28309,-1
28310,0
28311,1
28312,0
28313,0
28314,-1
28315,0
28316,0
28317,1
28318,1
28319,-1
28320,-1
28321,1
28322,-1
28323,-1
28324,-1
28325,-1
28326,0
28327,-1
28328,0
28329,-1
28330,-1
28331,0
28332,-1
28333,1
28334,-1
28335,1
28336,0
28337,1
28338,0
28339,1
28340,1
28341,0
28342,-1
28343,1
28344,-1
28345,-1
28346,-1
28347,-1
28348,-1
28349,1
28350,1
28351,-1
28352,1
28353,1
28354,1
28355,1
28356,0
28357,-1
28358,0
28359,-1
28360,-1
28361,0
28362,1
28363,0
28364,1
28365,1
28366,1
28367,1
28368,1
28369,-1
28370,1
28371,1
28372,-1
28373,0
28374,-1
28375,0
28376,1
28377,-1
28378,1
28379,-1
28380,1
28381,0
28382,-1
28383,-1
28384,-1
28385,1
28386,1
28387,-1
28388,1
28389,1
28390,-1
28391,1
28392,0
28393,1
28394,1
28395,1
28396,0
28397,0
28398,-1
28399,1
28400,0
28401,-1
28402,-1
28403,1
28404,-1
28405,0
28406,0
28407,-1
28408,-1
28409,1
28410,1
28411,1
28412,1
28413,0
28414,1
28415,0
28416,0
28417,-1
28418,-1
28419,0
28420,-1
28421,-1
28422,0
28423,-1
28424,1
28425,1
28426,1
28427,1
28428,1
28429,-1
28430,-1
28431,-1
28432,-1
28433,1
28434,-1
28435,0
28436,0
28437,1
28438,1
28439,0
28440,-1
28441,-1
28442,0
28443,0
28444,-1
28445,1
28446,-1
28447,0
28448,0
28449,-1
28450,-1
28451,-1
28452,1
28453,-1
28454,0
28455,-1
28456,1
28457,0
28458,0
28459,-1
28460,-1
28461,-1
28462,-1
28463,0
28464,0
28465,1
28466,1
28467,0
28468,1
28469,0
28470,-1
28471,1
28472,0
28473,1
28474,0
28475,-1
28476,1
28477,1
28478,1
28479,-1
28480,-1
28481,1
28482,-1
28483,1
28484,0
28485,1
28486,-1
28487,-1
28488,0
28489,0
28490,-1
28491,-1
28492,-1
28493,0
28494,-1
28495,-1
28496,1
28497,0
28498,1
28499,1
28500,-1
28501,0
28502,-1
28503,-1
28504,-1
28505,1
28506,0
28507,0
28508,-1
28509,1
28510,0
28511,-1
28512,-1
28513,-1
28514,1
28515,1
